stack_name,stack_type,image_url,homepage_url
launchpage-rails,Landing Pages,https://img.stackshare.io/no-img-open-source.png,https://github.com/codelitt/launchpage-rails
Highrise,CRM,https://img.stackshare.io/service/34/Highrise.png,http://highrisehq.com/
Flatsheet,Spreadsheets as a Backend,https://img.stackshare.io/service/1119/2wtYzjn3.png,http://flatsheet.io/
pre-commit by Yelp,Git Tools,https://img.stackshare.io/service/1390/6943086.png,http://pre-commit.com/
Sellsy,CRM,https://img.stackshare.io/service/2369/IfiBIkOE_400x400.jpg,https://sellsy.com/
IronMQ,Message Queue,https://img.stackshare.io/service/196/default_ff2de42167808184b0a4ec1075adb5bcb0aa3206.jpg,https://www.iron.io/mq
Ampersand.js,Javascript MVC Frameworks,https://img.stackshare.io/service/1387/pmwBlTsY.png,http://ampersandjs.com/
Strings.dev,Translation Service,https://img.stackshare.io/service/145230/default_55949c79705585d05d64200351387742b0597ef9.jpg,https://www.strings.dev/
Replicated,Private SaaS as a Service,https://img.stackshare.io/service/3252/replicated.png,http://www.replicated.com/
FormKeep,Web Forms,https://img.stackshare.io/service/1972/fUW2Q1N-_400x400.png,https://formkeep.com/
ProofHub,Project Management,https://img.stackshare.io/service/5590/default_64be590d1bae2f132e4faac07722d233f660bab3.png,https://www.proofhub.com/
CrmOne,CRM,https://img.stackshare.io/service/145225/default_95fe333f8caaaaa96ea7f035ab128b8c6086ecd1.png,https://www.crmone.com/
Phacility,Code Review,https://img.stackshare.io/service/752/E0Z5_o2v.png,http://phacility.com/
Gitcolony,Code Review,https://img.stackshare.io/service/2381/Q4dAMHF5.png,https://www.gitcolony.com/
HackerOne,Bug Bounty as a Service,https://img.stackshare.io/service/1366/default_4fb9a8d5b757b7d39f9c8882c5499a67528dc7db.png,https://hackerone.com/
AngularUI,JavaScript Framework Components,https://img.stackshare.io/service/3246/4c803994a56734cef3293d08406a9c27.png,https://angular-ui.github.io/
Delphi,Integrated Development Environment,https://img.stackshare.io/service/1962/vTc087pa_400x400.jpg,http://www.embarcadero.com/products/delphi
Tabletop.js,Spreadsheets as a Backend,https://img.stackshare.io/no-img-open-source.png,https://github.com/jsoma/tabletop
Demandbase,Marketing Automation,https://img.stackshare.io/service/5580/je-o12Aj_400x400.jpg,https://www.demandbase.com/
Outbrain,Advertising,https://img.stackshare.io/service/2463/LHpIuZLH_400x400.png,http://www.outbrain.com/
SwiftyBeaver,Logging Tools,https://img.stackshare.io/service/5579/zl1e180p_400x400.png,https://swiftybeaver.com/
Bugfender,Log Management,https://img.stackshare.io/service/3230/9VcFuTtg.png,https://bugfender.com/
JSHint,Code Review,https://img.stackshare.io/service/1945/mzh2bRes_400x400.png,http://www.jshint.com/about/
LangStream,Large Language Model Tools,https://img.stackshare.io/service/145184/default_1863faa123beca8ef649197df60f520acabf986a.jpg,https://langstream.ai/
Jumpsuit,Javascript UI Libraries,https://img.stackshare.io/service/5569/15242149.png,https://github.com/jumpsuit/jumpsuit
draw-a-ui,GPT Tools,https://img.stackshare.io/service/145181/default_b8010624bd2cf35184d4a65c7998ab3151300148.png,https://www.draw-a-ui.com/
Zenbu,Social Media Tools,https://img.stackshare.io/service/1318/31957489_1641435685909876_2546131113571516416_n.png,http://zenbusocial.com/
Friends,Group Chat & Notifications,https://img.stackshare.io/no-img-open-source.png,http://moose-team.github.io/friends/
Parse.ly,Realtime Backend / API,https://img.stackshare.io/service/1914/EyQhX-8N_400x400.jpg,https://www.parse.ly/
React Server,Javascript UI Libraries,https://img.stackshare.io/service/5565/react-server.png,https://react-server.io/
Limeline,AI Agent Platform,https://img.stackshare.io/service/145176/default_76706dc97bd86e91070322bdb5101c9ce701842f.png,https://www.limeline.ai/
Cloudstitch,Spreadsheets as a Backend,https://img.stackshare.io/service/3220/yMcLwOGS.png,http://www.cloudstitch.io/
Apache Oozie,Workflow Manager,https://img.stackshare.io/service/1912/8GCdSdWB_400x400.png,http://oozie.apache.org/
Baselime,Monitoring Tools,https://img.stackshare.io/service/145163/default_891ff3e19c77abd9fa3f09111e695c6742b41629.jpg,https://baselime.io/
Expiry.io,SaaS for Stripe,https://img.stackshare.io/service/2347/WyzgNv4h.png,https://expiry.io/
BitBar,Mobile Test Automation,https://img.stackshare.io/service/728/default_336da43a0832748746d489a053399a7edd728c0b.jpg,https://bitbar.com/testing/
Perfect Audience,Ad Retargeting,https://img.stackshare.io/service/1307/d73fldh9knl1kjm4hdtk.png,http://www.perfectaudience.com/
Jugglingdb,Object Relational Mapper (ORM),https://img.stackshare.io/no-img-open-source.png,http://jugglingdb.co/
SBT,Java Build Tools,https://img.stackshare.io/service/2421/unf857e4_400x400.jpg,http://www.scala-sbt.org/
Espresso.js,Javascript MVC Frameworks,https://img.stackshare.io/no-img-open-source.png,https://github.com/techlayer/espresso.js
ChocolateChip-UI,Mobile UI Frameworks,https://img.stackshare.io/service/1109/7Q8Ytux8.png,http://chocolatechip-ui.com/
FogBugz,Issue Tracking,https://img.stackshare.io/service/153/xMO9jDp5_400x400.jpg,http://www.fogbugz.com/
Stable Video Diffusion,Text To Image LLM,https://img.stackshare.io/service/145152/default_f6ea814e1b1468fd98a9c0867ff3ee7488b68743.jpg,https://stability.ai/stable-video
Mojolicious,Frameworks (Full Stack),https://img.stackshare.io/service/1304/mojolicious.png,http://mojolicio.us/
Unbabel,Translation Service,https://img.stackshare.io/service/700/3f403ffc016a518e119a649ef6a5f488.png,https://www.unbabel.com/
OAuth.io,User Management and Authentication,https://img.stackshare.io/service/1298/default_82c3ad6c327e48f92556da669bde5ef77561ff78.jpg,https://oauth.io/
Spock Framework,Testing Frameworks,https://img.stackshare.io/service/5548/UB74SoK2_400x400.png,http://spockframework.org/
Rails API,Microframeworks (Backend),https://img.stackshare.io/no-img-open-source.png,https://github.com/rails-api/rails-api
WireEdit,Network Monitoring,https://img.stackshare.io/service/1898/wireedit.png,https://wireedit.com/
Feathers,UI Components,https://img.stackshare.io/service/2332/LQIeQueQ_400x400.png,https://feathersui.com/
Translation Exchange,Translation Service,https://img.stackshare.io/service/3185/JwdXp8tB_400x400.jpg,http://translationexchange.com/
AWS SDK for Kotlin,AWS Tools,https://img.stackshare.io/service/145150/default_1e14902fec52960826cd413ef8842fead19c444c.png,https://aws.amazon.com/sdk-for-kotlin/
Osmek,Cloud Content Management System,https://img.stackshare.io/service/674/osmek-icon.png,http://osmek.com/
Blueflood,Monitoring Tools,https://img.stackshare.io/service/1886/New_Project__57_.png,http://blueflood.io/
Beanstalkd,Background Processing,https://img.stackshare.io/no-img-open-source.png,http://kr.github.io/beanstalkd/
Noms,Databases,https://img.stackshare.io/service/5541/GoY-XdnG.jpg,https://github.com/attic-labs/noms
Botanalytics,Chatbot Platforms & Tools,https://img.stackshare.io/service/5538/IKgipBJR_400x400.jpg,https://botanalytics.co/
Create React App,Javascript UI Libraries,https://img.stackshare.io/service/5537/oi64YzXY.jpg,https://github.com/facebookincubator/create-react-app
FreeAgent,Accounting,https://img.stackshare.io/service/1862/default_c94c32a4e30e1943b83cdf4084ca1d66ee6fa801.png,https://www.freeagent.com/
TestLodge,Test Management,https://img.stackshare.io/service/3171/9l2xAU2W.png,https://www.testlodge.com/
ProfitWell,Billing and Subscriptions,https://img.stackshare.io/service/5531/bY6uEMK4_400x400.jpg,https://www.profitwell.com/
Meteor Galaxy,Platform as a Service,https://img.stackshare.io/service/5530/uJPMDhZq_normal.png,https://galaxy.meteor.com/
Mitro,Password Management,https://img.stackshare.io/service/1281/tEqPErSx.png,https://www.mitro.co/
AWS SDK for Rust,AWS Tools,https://img.stackshare.io/service/145149/default_0dcaf5314c4de8c01a2d2600feb874fad72e5c44.png,https://aws.amazon.com/sdk-for-rust/
Sencha Ext JS,Javascript Utilities & Libraries,https://img.stackshare.io/service/1877/default_7001650e02adf4d45db397e21b2d7d2495d82416.jpg,https://www.sencha.com/products/extjs
Starling,Message Queue,https://img.stackshare.io/service/1066/starling.jpg,https://github.com/starling/starling
Angular CLI,JavaScript Framework Components,https://img.stackshare.io/service/5527/9kVhSQ9y_400x400.jpg,https://cli.angular.io/
Reveal App,Mobile Runtime Inspector,https://img.stackshare.io/service/1278/K5-Zvpvt.jpeg,http://revealapp.com/
Amazon RDS for Db2,SQL Database as a Service,https://img.stackshare.io/service/145146/default_455f64971d9cd2a8507d16c695b4bf978e16e0e6.jpeg,https://aws.amazon.com/rds/db2/
TempoDB,SQL Database as a Service,https://img.stackshare.io/service/671/NDi4eSNA.png,https://tempo-db.com/
Slack Gitsin,Slack Tools,https://img.stackshare.io/service/5520/slack-gitsin.png,https://github.com/yasintoy/Slack-Gitsin
PaLM 2,Large Language Models,https://img.stackshare.io/service/145132/default_9bea88d2d139b8d11db6555ded13c2eae3b6c486.png,https://ai.google/discover/palm2/
Kixie,Phone,https://img.stackshare.io/service/3122/w8HDkOqC_400x400.jpg,https://www.kixie.com/
riko,Stream Processing,https://img.stackshare.io/no-img-open-source.png,https://github.com/nerevu/riko
AfterShip,Shipping,https://img.stackshare.io/service/1256/AvAZ6I87.png,https://www.aftership.com/
Actionhero,Microframeworks (Backend),https://img.stackshare.io/service/3109/default_eb1ee2b4a045043e6353cb945ec0276fa98944cc.jpg,http://www.actionherojs.com/
LINQPad,MVC Tools,https://img.stackshare.io/service/1864/ofPP1XEw_400x400.jpg,http://www.linqpad.net/
Twilert,Social Media Tools,https://img.stackshare.io/service/984/My-UppvQ.png,https://www.twilert.com/
React Engine,Javascript UI Libraries,https://img.stackshare.io/no-img-open-source.png,https://github.com/paypal/react-engine
Redbooth,Web and Video Conferencing,https://img.stackshare.io/service/3101/default_a55e34f7f1b9a3dd19b011997b102251abca4797.jpg,https://redbooth.com/
LMVTFY,Tools for GitHub,https://img.stackshare.io/no-img-open-source.png,https://github.com/cvrebert/lmvtfy
Azure Machine Learning,Machine Learning as a Service,https://img.stackshare.io/service/1221/azure-machine-learning.png,http://azure.microsoft.com/en-us/services/machine-learning/
Level 3 CDN,Content Delivery Network,https://img.stackshare.io/service/3094/2x2piaOi.jpeg,http://www.level3.com/en/products/content-delivery-network/
Jira Service Desk,Help Desk,https://img.stackshare.io/service/1860/default_9b501eab5685d9c945e79e37ebc9fa00718609cb.png,https://www.atlassian.com/software/jira/service-desk
Common Lisp,Languages,https://img.stackshare.io/service/1211/default_a57767c64f791d191bf835a28c88885a7e593748.png,http://common-lisp.net/
Spring Cloud,Frameworks (Full Stack),https://img.stackshare.io/service/5494/default_b403ef08976083aea6d4caf5a4f19f3325c751e5.png,https://spring.io/projects/spring-cloud
Unicorns,Device Streaming,https://img.stackshare.io/service/3085/S5MBsK9Z.png,https://unicorns.io/
CDI,Java Tools,https://img.stackshare.io/service/5491/kNT-peFx_400x400.jpeg,http://cdi-spec.org/
Biscuit,Secrets Management,https://img.stackshare.io/no-img-open-source.png,https://github.com/dcoker/biscuit
Amplitude,Mobile Analytics,https://img.stackshare.io/service/640/default_51e537c5ed098d3e9aba0eb94299e4575a556aec.jpg,https://amplitude.com/
Susy,Front-End Frameworks,https://img.stackshare.io/service/1854/New_Project__5_.png,http://susy.oddbird.net/
Stacker,Social Media Tools,https://img.stackshare.io/service/973/_ia45iZH.png,https://www.getstacker.com/
BugHerd,Bug Reporting,https://img.stackshare.io/service/152/logo2.png,http://www.bugherd.com/
Zoho CRM,CRM,https://img.stackshare.io/service/32/default_2269dfed6d7288c1340da7cb5390f2fe39c8b129.jpg,http://www.zoho.com/crm
Material Kit,Front-End Frameworks,https://img.stackshare.io/no-img-open-source.png,https://github.com/timcreative/material-kit
Jixee,Issue Tracking,https://img.stackshare.io/service/5461/New_Project__53_.png,https://jixee.me/
GoVisually,Visual Collaboration,https://img.stackshare.io/service/171/jqsg2u1ljr4m2ahqqf9c.png,http://www.govisually.com/
Observium,Network Monitoring,https://img.stackshare.io/service/5460/hamsteri-_reasonably_small_400x400.png,http://www.observium.org/
Skype for Business,Web and Video Conferencing,https://img.stackshare.io/service/5437/m-mJKvsM_400x400.jpg,https://www.skype.com/en/business/skype-for-business/
WalkMe,Tour Widget,https://img.stackshare.io/service/169/em4ejlmbqukcn0mdm4sc.png,http://www.walkme.com/
Spark Framework,Microframeworks (Backend),https://img.stackshare.io/service/5434/-riXAlT3_200x200.png,http://sparkjava.com/
LeanLabs Kanban,Project Management,https://img.stackshare.io/service/5427/wTUVffQC.png,http://kanban.leanlabs.io/
Orchard,Containers as a Service,https://img.stackshare.io/service/609/UctyX01K.png,https://orchardup.com/
DOMO,Business Intelligence,https://img.stackshare.io/service/1812/_UHg8Nwn_400x400.jpg,http://www.domo.com/
AlchemyAPI,NLP / Sentiment Analysis,https://img.stackshare.io/service/968/yhH_lfvk.jpeg,http://www.alchemyapi.com/
Fractl,Languages,https://img.stackshare.io/service/145102/default_da5db16e17bcf9f5830cd504588ecfcc2e6cc538.png,https://docs.fractl.io/docs/intro
Elassandra,Search Tools,https://img.stackshare.io/no-img-open-source.png,https://github.com/vroyer/elassandra
Ramda,Javascript Utilities & Libraries,https://img.stackshare.io/service/3076/Ramda-01.png,https://ramdajs.com/
Konnektive,CRM,https://img.stackshare.io/service/5418/YWHbj7Yj_400x400.jpg,https://konnektive.com/
River,Background Processing,https://img.stackshare.io/service/145101/default_cfc4efb650d9fcb5efe9f50c31b250adee32212d.png,https://riverqueue.com/
NodePing,Website Monitoring,https://img.stackshare.io/service/3061/aJ-ByF7z_400x400.jpg,http://nodeping.com/
Ember-cli,JavaScript Framework Components,https://img.stackshare.io/service/1801/ember-cli.png,http://ember-cli.com/
Inxmail,Email Marketing,https://img.stackshare.io/service/5409/LJel-WsX_400x400.png,http://www.inxmail.de/
Continuous,Integrated Development Environment,https://img.stackshare.io/service/5395/logo.png,http://continuous.codes/
uberalls,Code Coverage,https://img.stackshare.io/service/3057/hqMOsa8X.png,https://github.com/uber/uberalls
Escher,Frameworks (Full Stack),https://img.stackshare.io/no-img-open-source.png,http://escher-jl.org/
DraftJS,Frameworks (Full Stack),https://img.stackshare.io/service/5388/9xvwNLlR_400x400.jpg,https://draftjs.org/
Button,Deep Linking as a Service,https://img.stackshare.io/service/3052/_avM0SHg.png,https://www.usebutton.com/
import.io,Web Scraping API,https://img.stackshare.io/service/966/xuc8kDu_.png,https://import.io/
Badger,Domain Registration,https://img.stackshare.io/service/374/yt4gy850lpa8d542b3my.png,http://www.badger.com/
Domino,Platform as a Service,https://img.stackshare.io/service/1133/c295ea015debc091e92ed099f111413b.png,http://www.dominoup.com/
UserTesting,User Feedback as a Service,https://img.stackshare.io/service/1132/2B2gjied_400x400.png,http://www.usertesting.com/
Usersnap,Feedback Widget,https://img.stackshare.io/service/594/vpKqTWDc_400x400.jpg,http://usersnap.com/
Stack,Agile Project Management,https://img.stackshare.io/service/1222/ibwB53uE.png,http://www.getstack.io/
Braid,Project Management,https://img.stackshare.io/service/5386/HID4Wroi_400x400.png,https://braidhq.com/
Gumby,Front-End Frameworks,https://img.stackshare.io/service/1112/8f058fd4a4950cdbe70e0ead7ef1dc43.jpeg,http://gumbyframework.com/
Errorception,Exception Monitoring,https://img.stackshare.io/service/590/Screen_shot_2011-08-01_at_3.30.19_AM.png,https://errorception.com/
DataHero,Business Dashboards,https://img.stackshare.io/service/1762/mN-LKC-p.png,https://datahero.com/
Accountable,Compliance,https://img.stackshare.io/service/953/1f231968e94feb62c66c2940f818d3e7.png,http://www.accountablehq.com/
MapJam,Mapping APIs,https://img.stackshare.io/service/5384/GclTdBRb.jpg,https://mapjam.com/developer
SignalFx,Performance Monitoring,https://img.stackshare.io/service/3018/KWwTTTyz_400x400.jpg,https://signalfx.com/
Stripe Atlas,Legal Services,https://img.stackshare.io/service/5378/Xu27i94E_400x400.jpg,https://stripe.com/atlas
Cursive,Project Management,https://img.stackshare.io/service/5377/y1epDHdH_400x400.png,https://cursive-ide.com/
Penflip,Writing Collaboration,https://img.stackshare.io/service/3017/a9b63113679f7b3122b91296dcfbab42_400x400.png,https://www.penflip.com/
Streak,CRM,https://img.stackshare.io/service/31/logo.png,https://www.streak.com/?utm_campaign=main_header&utm_source=stackshare&utm_medium=web
FormCrafts,Web Forms,https://img.stackshare.io/service/1060/default_4215c0be6578de97f689d79da7a3835fe4208774.png,https://formcrafts.com/
ShiftEdit,Integrated Development Environment,https://img.stackshare.io/service/553/shiftedit_app_logo_400x400.png,https://shiftedit.net/
Libraries.io,Open Source Service Discovery,https://img.stackshare.io/service/5375/VYxQPJ6I_400x400.jpg,https://libraries.io/
Firepad,Collaborative Text Editor,https://img.stackshare.io/service/5373/363cdca41f5d5d30c51c56b083451385.png,https://firepad.io/
BitBalloon,Static Web Hosting,https://img.stackshare.io/service/521/bf78d4a3ffef94177332b7a344e633df.png,https://www.bitballoon.com/
Review Board,Code Review,https://img.stackshare.io/service/1750/default_6b87bac00b77baf9dd3f0a7824082daf2b989c8d.png,https://www.reviewboard.org/
Rackspace OnMetal,Dedicated Cloud Hosting,https://img.stackshare.io/service/936/0226f9ef1173d90417e5113e25e0cc17.png,http://www.rackspace.com/cloud/servers/onmetal/
Semantria,NLP / Sentiment Analysis,https://img.stackshare.io/service/368/Logo-Large.jpg,https://semantria.com/
Willow Logging,Logging Tools,https://img.stackshare.io/no-img-open-source.png,https://github.com/Nike-Inc/Willow
gentelella,Front-End Frameworks,https://img.stackshare.io/no-img-open-source.png,https://github.com/puikinsh/gentelella
UglifyJS,Javascript Utilities & Libraries,https://img.stackshare.io/service/2203/default_9058af6f02375a99f634f537d727e32df92ac262.png,http://lisperator.net/uglifyjs/
Massive,Database Tools,https://img.stackshare.io/no-img-open-source.png,https://github.com/robconery/massive-js
Sagui,JS Build Tools / JS Task Runners,https://img.stackshare.io/service/5362/18706757.png,http://sagui.js.org/
Linkurious,Business Intelligence,https://img.stackshare.io/service/2981/LINKURIOUS_LogoRVB_512_sanstexte.png,http://linkurio.us/
Data Studio,Business Intelligence,https://img.stackshare.io/service/5339/default_22520817f170e749efbed2f5b3921aa849d831d1.png,https://www.google.com/analytics/data-studio/
Nutshell,CRM,https://img.stackshare.io/service/5336/RNv72Kdo_400x400.png,https://www.nutshell.com/
Ebook Glue,File Conversion,https://img.stackshare.io/service/509/04410dd164b931366ab884e8edc213ca.png,https://ebookglue.com/
Rackspace Cloud Database,SQL Database as a Service,https://img.stackshare.io/service/1735/preview.jpeg,http://www.rackspace.com/cloud/databases
FilePreviews.io,Image Processing and Management,https://img.stackshare.io/service/924/filepicker-io.png,http://filepreviews.io/
PHPixie,Frameworks (Full Stack),https://img.stackshare.io/service/5330/UtO1YTPe.png,https://phpixie.com/
Wave,Accounting,https://img.stackshare.io/service/2145/jBDJC8X8_400x400.png,https://www.waveapps.com/
AppSignal,Performance Monitoring,https://img.stackshare.io/service/507/square-mark-dark.png,https://appsignal.com/
Microsoft SSRS,Business Intelligence,https://img.stackshare.io/service/5317/ssrs.png,https://msdn.microsoft.com/en-us/library/ms159106.aspx
Appcues,Tour Widget,https://img.stackshare.io/service/5310/h792E1YU_400x400.jpg,https://www.appcues.com/
Checkmk,Monitoring Tools,https://img.stackshare.io/service/1733/default_f182e0edf388b7c96b356a74cdff7a615cef2319.png,https://checkmk.com/
Django CMS,Self-Hosted Blogging / CMS,https://img.stackshare.io/service/5307/MOq_7n3b_400x400.png,https://www.django-cms.org/
AppThwack,Mobile Test Automation,https://img.stackshare.io/service/974/cf44470f8cd68783723467692b2bf03f.png,https://appthwack.com/
CameraTag,File Uploads,https://img.stackshare.io/service/500/1809c025c4dc01c24b7d053574228615.png,http://cameratag.com/
Valentina Studio,Database Tools,https://img.stackshare.io/service/5301/91b62aaf5d525730b7a11255a45501ec_400x400.png,http://valentina-db.com/
Container Factory,Container Tools,https://img.stackshare.io/no-img-open-source.png,http://www.containerfactory.io/
VersionOne,Issue Tracking,https://img.stackshare.io/service/1728/New_Project__9_.jpg,https://www.collab.net/products/versionone
StatHat,Business Dashboards,https://img.stackshare.io/service/913/logo_square.png,http://www.stathat.com/
QuickBlox,Communications SDK,https://img.stackshare.io/service/347/QB-blue-stackshare.png,https://quickblox.com/
Apache Beam,Workflow Manager,https://img.stackshare.io/service/5286/FILKflMC_400x400.png,http://beam.incubator.apache.org/
Lateral,Machine Learning as a Service,https://img.stackshare.io/service/2976/-M8cZSi6.png,https://lateral.io/
API Plug,API Tools,https://img.stackshare.io/service/5276/yjKxSuc8.png,https://apiplug.com/
ProProfs Knowledge Base,Knowledge Management,https://img.stackshare.io/service/928/proknow.png,http://www.proprofs.com/knowledgebase/
Wrike,Project Management,https://img.stackshare.io/service/1724/xvVVUP8E_400x400.png,http://www.wrike.com/
mailgen,Open Source Email Templates,https://img.stackshare.io/no-img-open-source.png,https://github.com/eladnava/mailgen
UXCam,Mobile Video Monitoring,https://img.stackshare.io/service/2104/Y-eW4UpN.jpg,http://uxcam.com/
Campfire,Group Chat & Notifications,https://img.stackshare.io/service/145/campfire.png,http://campfirenow.com/
Lever OS,Operating Systems,https://img.stackshare.io/service/5273/_EoJNe7T.jpg,http://www.leveros.com/
coala,Code Review,https://img.stackshare.io/service/5272/OqZqNyV6.png,https://coala.io/
MockFlow,Wireframing,https://img.stackshare.io/service/142/default_b4e9bcaad8c977b052e01d53cf662d7925fe6795.png,http://www.mockflow.com/
KVM,Virtualization Platform,https://img.stackshare.io/service/1717/kvm.png,http://www.linux-kvm.org/
Respondly,Team Inbox,https://img.stackshare.io/service/904/r-cnCb0u.png,https://respond.ly/
IBM NASA Geospatial,Large Language Models,https://img.stackshare.io/service/102035/default_b4fac77fd6589c7469ccfb18a0d2df3ff2a71dbd.jpg,https://huggingface.co/ibm-nasa-geospatial
Runbook,Remote Server Task Execution,https://img.stackshare.io/service/2089/4dWJRybF.png,https://runbook.io/
AWS CloudHSM,Data Security Services,https://img.stackshare.io/service/423/16ffae8c667bdbc6a4969f6f02090652.png,http://aws.amazon.com/cloudhsm/
Forest,Database Tools,https://img.stackshare.io/service/5270/default_c068c188747155f164e55f4ba464201ae064c6c8.png,https://www.forestadmin.com/
Codiad,Cloud IDE,https://img.stackshare.io/service/2087/New_Project__16_.png,http://codiad.com/
ContainerShip,Containers as a Service,https://img.stackshare.io/service/2964/RfHS_eAt.png,https://containership.io/
Symphony CMS,Self-Hosted Blogging / CMS,https://img.stackshare.io/service/2071/B0Rvs1jU_400x400.png,http://www.getsymphony.com/
dotCloud,Platform as a Service,https://img.stackshare.io/service/135/dotcloud_logo_square.png,https://www.dotcloud.com/
aptly,Hosted Package Repository,https://img.stackshare.io/service/1710/aptly.png,http://www.aptly.info/
FlyData,Data Transfer,https://img.stackshare.io/service/898/wVYz46LH.png,https://www.flydata.com/
Doorbell.io,Feedback Widget,https://img.stackshare.io/service/345/2lM7Gvwm.png,https://doorbell.io/
Mockingbird,Wireframing,https://img.stackshare.io/service/143/default_67c05a6552aa434c1ce1ef8dea26802ff55ad7df.jpg,https://gomockingbird.com/
Datameer,Business Intelligence,https://img.stackshare.io/service/5867/uDrDgZxR_400x400.jpg,https://www.datameer.com/
CDNify,Content Delivery Network,https://img.stackshare.io/service/842/a90c709c86608ef5b8e643a3560f5f74.png,https://cdnify.com/
Everhour,Time Tracking,https://img.stackshare.io/service/839/everhour_big_256.png,https://everhour.com/
Istanbul,Code Coverage,https://img.stackshare.io/service/2105/default_78659c552327b8ff3592c2aa1694ea92c974a8d5.png,http://gotwarlost.github.io/istanbul/
Interakt,Engagement/Lifecycle Marketing,https://img.stackshare.io/service/833/70dc8006db6ba145d4f742a37dc59de0.png,http://interakt.co/
Uberflip,Marketing Automation,https://img.stackshare.io/service/5245/Bc_s9CBR_400x400.jpg,http://www.uberflip.com/
AWS OpsWorks,Server Configuration and Automation,https://img.stackshare.io/service/419/aws-opswork.png,http://aws.amazon.com/opsworks/
PA Server Monitor,Monitoring Tools,https://img.stackshare.io/service/1189/UqmHqM3B_400x400.png,http://www.poweradmin.com/servermonitor/
VisualOps,Server Configuration and Automation,https://img.stackshare.io/service/828/fN_nQ9jI.png,http://www.visualops.io/
AWS Storage Gateway,Data Backup,https://img.stackshare.io/service/413/aws-storage-gateway.png,http://aws.amazon.com/storagegateway/
HelpStack,Mobile Customer Support,https://img.stackshare.io/service/815/zvr_W_de.jpeg,http://www.helpstack.io/
RescueTime,Time Tracking,https://img.stackshare.io/service/2954/kWbRjxOT_400x400.jpg,https://www.rescuetime.com/
DNS Made Easy,DNS Management,https://img.stackshare.io/service/1685/preview.png,https://.dnsmadeeasy.com/
Cloud CMS,Cloud Content Management System,https://img.stackshare.io/service/891/symbol2.jpg,http://www.cloudcms.com/
Azendoo,Team Task Management,https://img.stackshare.io/service/5237/fT0mYb4m_400x400.png,https://www.azendoo.com/
Inferno,Javascript UI Libraries,https://img.stackshare.io/service/5232/inferno.png,https://github.com/trueadm/inferno
Thumbor,Image Processing and Management,https://img.stackshare.io/service/2944/55nTERBb_400x400.jpg,http://thumbor.org/
Scrutinizer,Code Review,https://img.stackshare.io/service/2017/a5b5e5e6414e2c07bef76c9d2a29cd46.png,https://scrutinizer-ci.com/
Sapper,Microframeworks (Backend),https://img.stackshare.io/service/5230/18712270.gif,https://github.com/sappworks/sapper
LogMx,Log Management,https://img.stackshare.io/service/2928/TgdU0vpa_400x400.png,http://www.logmx.com/
Ganglia,Monitoring Tools,https://img.stackshare.io/service/1684/default_f4f926b9f0393baa18ec99dbbb66ca338edf4ec9.png,http://ganglia.sourceforge.net/
Torus,Container Tools,https://img.stackshare.io/no-img-open-source.png,https://github.com/coreos/torus
Drift,Customer Support Chat,https://img.stackshare.io/service/5214/default_a31911db12cf4ea889f37b13114167054044b703.jpg,https://www.drift.com/
Amazon Elastic Transcoder,Media Transcoding,https://img.stackshare.io/service/398/amazon-elastic-transcoder.png,http://aws.amazon.com/elastictranscoder/
CotEditor,Text Editor,https://img.stackshare.io/service/2016/IhLptgy5.png,http://coteditor.com/
Gitorious,Code Collaboration & Version Control,https://img.stackshare.io/service/792/e8c6146930c38d0438c4af563be31678.png,https://gitorious.org/
Amazon FPS,Payment Services,https://img.stackshare.io/service/397/16ffae8c667bdbc6a4969f6f02090652.png,http://aws.amazon.com/fps/
CloudSponge,Contact Management,https://img.stackshare.io/service/884/ajRvn4iP.png,http://www.cloudsponge.com/
Rollbar,Exception Monitoring,https://img.stackshare.io/service/328/default_3147629185038a15dd41907749544023633da1ea.png,https://rollbar.com/
WorkingOn,Team Task Management,https://img.stackshare.io/service/791/eKB62TqM.png,https://www.workingon.co/
Reactpack,JavaScript Framework Components,https://img.stackshare.io/service/5211/reactpack.png,https://github.com/olahol/reactpack
Vector,Performance Monitoring,https://img.stackshare.io/service/2912/vector.png,https://github.com/Netflix/vector
Hex,Package Managers,https://img.stackshare.io/service/5210/6621265.png,https://hex.pm/
Pome,Database Tools,https://img.stackshare.io/no-img-open-source.png,https://github.com/rach/pome
Smartling,Translation Service,https://img.stackshare.io/service/2908/SjNamdrt.png,https://www.smartling.com/
Rex,Server Configuration and Automation,https://img.stackshare.io/service/1672/lGhWKEZy_400x400.png,https://www.rexify.org/
NUnit,Testing Frameworks,https://img.stackshare.io/service/2371/jZ6MYx5Y_400x400.png,http://www.nunit.org/
DuckRails,API Tools,https://img.stackshare.io/service/4845/duckra.png,https://github.com/iridakos/duckrails
Colossus,Microframeworks (Backend),https://img.stackshare.io/no-img-open-source.png,http://tumblr.github.io/colossus/
SupportFu,Help Desk,https://img.stackshare.io/service/761/sNZ8ByvL.png,http://www.supportfu.com/
Klipfolio,Business Dashboards,https://img.stackshare.io/service/5197/zwBoqGHl_400x400.png,https://www.klipfolio.com/
Resin.io,Internet of Things Services,https://img.stackshare.io/service/381/preview.png,https://balena.io/
Symas LMDB,Databases,https://img.stackshare.io/service/1665/e5736cc6783fad07882c60e993d63ab2_400x400.png,http://symas.com/mdb/
